"Year","Month","Date","GTA","Nino1.2SST","Nino1.2SSTAnomalies","Nino3SST","Nino3SSTAnomalies","Nino3.4SST","Nino3.4SSTAnomalies","Nino4SST","Nino4SSTAnomalies","TNI","PNA","OLR","SOI","Season.2.Month.","MEI.v2","Season.3.Month.","ONI","Season.12.Month.","ENSO","Time","Temp","Temp_Uncertainty","Country"
1971,"OCT","10/1/1971",-0.07,NA,NA,NA,NA,NA,NA,NA,NA,0.087,-1.35,NA,1.7,"SO",NA,"SON",-0.9,"1971-1972","WL","1971-10-01",24.049,0.333,"India"
1971,"SEP","9/1/1971",0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.145,0.15,NA,1.4,"AS",NA,"ASO",-0.8,"1971-1972","WL","1971-09-01",26.05,0.179,"India"
1972,"APR","4/1/1972",0.05,NA,NA,NA,NA,NA,NA,NA,NA,0.851,-1.95,NA,-0.1,"MA",NA,"MAM",0.4,"1972-1973","SE","1972-04-01",27.132,0.262,"India"
1972,"AUG","8/1/1972",0.09,NA,NA,NA,NA,NA,NA,NA,NA,1.642,-0.04,NA,-0.5,"JA",NA,"JAS",1.4,"1972-1973","SE","1972-08-01",26.532,0.285,"India"
1972,"DEC","12/1/1972",0.14,NA,NA,NA,NA,NA,NA,NA,NA,0.122,-0.86,NA,-1.3,"ND",NA,"NDJ",2.1,"1972-1973","SE","1972-12-01",18.317,0.226,"India"
1972,"FEB","2/1/1972",-0.16,NA,NA,NA,NA,NA,NA,NA,NA,0.575,-2.27,NA,1.1,"JF",NA,"JFM",-0.4,"1972-1973","SE","1972-02-01",18.156,0.237,"India"
1972,"JAN","1/1/1972",-0.24,NA,NA,NA,NA,NA,NA,NA,NA,0.447,-2.46,NA,0.5,"DJ",NA,"DJF",-0.7,"1972-1973","SE","1972-01-01",17.132,0.381,"India"
1972,"JUL","7/1/1972",0.06,NA,NA,NA,NA,NA,NA,NA,NA,1.659,-1.13,NA,-1.4,"JJ",NA,"JJA",1.1,"1972-1973","SE","1972-07-01",27.55,0.26,"India"
1972,"JUN","6/1/1972",0.07,NA,NA,NA,NA,NA,NA,NA,NA,1.52,-0.15,NA,-0.5,"MJ",NA,"MJJ",0.9,"1972-1973","SE","1972-06-01",30.242,0.367,"India"
1972,"MAR","3/1/1972",0.06,NA,NA,NA,NA,NA,NA,NA,NA,0.661,-0.1,NA,0.6,"FM",NA,"FMA",0.1,"1972-1973","SE","1972-03-01",24.385,0.325,"India"
1972,"MAY","5/1/1972",0,NA,NA,NA,NA,NA,NA,NA,NA,1.134,0.21,NA,-1.6,"AM",NA,"AMJ",0.7,"1972-1973","SE","1972-05-01",30.29,0.242,"India"
1972,"NOV","11/1/1972",0.06,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.53,NA,-0.3,"ON",NA,"OND",2.1,"1972-1973","SE","1972-11-01",20.974,0.229,"India"
1972,"OCT","10/1/1972",0.11,NA,NA,NA,NA,NA,NA,NA,NA,1.186,-1.49,NA,-0.9,"SO",NA,"SON",1.8,"1972-1973","SE","1972-10-01",24.411,0.325,"India"
1972,"SEP","9/1/1972",0.03,NA,NA,NA,NA,NA,NA,NA,NA,1.481,0.13,NA,-1.4,"AS",NA,"ASO",1.6,"1972-1973","SE","1972-09-01",26.145,0.182,"India"
1973,"APR","4/1/1973",0.28,NA,NA,NA,NA,NA,NA,NA,NA,-1.22,0.11,NA,0.1,"MA",NA,"MAM",-0.1,"1973-1974","SL","1973-04-01",29.166,0.178,"India"
1973,"AUG","8/1/1973",0.13,NA,NA,NA,NA,NA,NA,NA,NA,-0.038,-0.95,NA,1.3,"JA",NA,"JAS",-1.3,"1973-1974","SL","1973-08-01",26.093,0.226,"India"
1973,"DEC","12/1/1973",0.04,NA,NA,NA,NA,NA,NA,NA,NA,1.97,0.23,NA,1.8,"ND",NA,"NDJ",-2,"1973-1974","SL","1973-12-01",17.036,0.129,"India"
1973,"FEB","2/1/1973",0.38,NA,NA,NA,NA,NA,NA,NA,NA,-0.675,-0.14,NA,-1.4,"JF",NA,"JFM",1.3,"1973-1974","SL","1973-02-01",20.866,0.18,"India"
1973,"JAN","1/1/1973",0.34,NA,NA,NA,NA,NA,NA,NA,NA,-0.294,-0.88,NA,-0.3,"DJ",NA,"DJF",1.8,"1973-1974","SL","1973-01-01",17.62,0.262,"India"
1973,"JUL","7/1/1973",0.15,NA,NA,NA,NA,NA,NA,NA,NA,-0.561,-0.26,NA,0.6,"JJ",NA,"JJA",-1.1,"1973-1974","SL","1973-07-01",26.986,0.3,"India"
1973,"JUN","6/1/1973",0.25,NA,NA,NA,NA,NA,NA,NA,NA,-0.855,1.01,NA,1.1,"MJ",NA,"MJJ",-0.9,"1973-1974","SL","1973-06-01",29.277,0.177,"India"
1973,"MAR","3/1/1973",0.34,NA,NA,NA,NA,NA,NA,NA,NA,-1.108,0.53,NA,0.7,"FM",NA,"FMA",0.5,"1973-1974","SL","1973-03-01",24.178,0.309,"India"
1973,"MAY","5/1/1973",0.24,NA,NA,NA,NA,NA,NA,NA,NA,-1.119,0.67,NA,0.4,"AM",NA,"AMJ",-0.5,"1973-1974","SL","1973-05-01",30.69,0.424,"India"
1973,"NOV","11/1/1973",0.02,NA,NA,NA,NA,NA,NA,NA,NA,1.717,-1.66,NA,2.6,"ON",NA,"OND",-2,"1973-1974","SL","1973-11-01",20.516,0.18,"India"
1973,"OCT","10/1/1973",0.06,NA,NA,NA,NA,NA,NA,NA,NA,1.149,-0.74,NA,0.8,"SO",NA,"SON",-1.7,"1973-1974","SL","1973-10-01",24.209,0.25,"India"
1973,"SEP","9/1/1973",0.11,NA,NA,NA,NA,NA,NA,NA,NA,0.501,-0.27,NA,1.2,"AS",NA,"ASO",-1.5,"1973-1974","SL","1973-09-01",26.002,0.134,"India"
1974,"APR","4/1/1974",-0.06,NA,NA,NA,NA,NA,NA,NA,NA,1.728,-0.73,NA,0.9,"MA",NA,"MAM",-1,"1974-1975","WL","1974-04-01",28.495,0.134,"India"
1974,"AUG","8/1/1974",0.04,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.9,1,0.8,"JA",NA,"JAS",-0.4,"1974-1975","WL","1974-08-01",26.479,0.271,"India"
1974,"DEC","12/1/1974",-0.06,NA,NA,NA,NA,NA,NA,NA,NA,0.361,0.38,0.1,0.2,"ND",NA,"NDJ",-0.6,"1974-1975","WL","1974-12-01",16.687,0.231,"India"
1974,"FEB","2/1/1974",-0.24,NA,NA,NA,NA,NA,NA,NA,NA,2.129,-1.5,NA,2.1,"JF",NA,"JFM",-1.6,"1974-1975","WL","1974-02-01",19.245,0.207,"India"
1974,"JAN","1/1/1974",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,2.145,-1.54,NA,2.4,"DJ",NA,"DJF",-1.8,"1974-1975","WL","1974-01-01",16.738,0.179,"India"
1974,"JUL","7/1/1974",0.04,NA,NA,NA,NA,NA,NA,NA,NA,1.229,-0.09,0,1.1,"JJ",NA,"JJA",-0.5,"1974-1975","WL","1974-07-01",26.961,0.131,"India"
1974,"JUN","6/1/1974",-0.06,NA,NA,NA,NA,NA,NA,NA,NA,1.502,-1.36,1.1,0.4,"MJ",NA,"MJJ",-0.8,"1974-1975","WL","1974-06-01",29.101,0.211,"India"
1974,"MAR","3/1/1974",-0.01,NA,NA,NA,NA,NA,NA,NA,NA,1.962,-1.1,NA,2.4,"FM",NA,"FMA",-1.2,"1974-1975","WL","1974-03-01",24.923,0.201,"India"
1974,"MAY","5/1/1974",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,1.702,-0.4,NA,1,"AM",NA,"AMJ",-0.9,"1974-1975","WL","1974-05-01",29.697,0.241,"India"
1974,"NOV","11/1/1974",-0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.479,0.53,1,-0.1,"ON",NA,"OND",-0.8,"1974-1975","WL","1974-11-01",20.471,0.313,"India"
1974,"OCT","10/1/1974",-0.06,NA,NA,NA,NA,NA,NA,NA,NA,0.636,0.93,1.1,0.9,"SO",NA,"SON",-0.6,"1974-1975","WL","1974-10-01",24.768,0.089,"India"
1974,"SEP","9/1/1974",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.825,0.35,0.9,1.1,"AS",NA,"ASO",-0.4,"1974-1975","WL","1974-09-01",26.544,0.151,"India"
1975,"APR","4/1/1975",0.11,NA,NA,NA,NA,NA,NA,NA,NA,0.949,-0.67,0.7,1.2,"MA",NA,"MAM",-0.7,"1975-1976","SL","1975-04-01",28.273,0.186,"India"
1975,"AUG","8/1/1975",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,1.734,-1.1,1.4,2,"JA",NA,"JAS",-1.2,"1975-1976","SL","1975-08-01",26.195,0.415,"India"
1975,"DEC","12/1/1975",-0.1,NA,NA,NA,NA,NA,NA,NA,NA,1.908,-0.16,1.9,2.1,"ND",NA,"NDJ",-1.7,"1975-1976","SL","1975-12-01",16.922,0.21,"India"
1975,"FEB","2/1/1975",0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.749,-0.51,1.1,0.8,"JF",NA,"JFM",-0.6,"1975-1976","SL","1975-02-01",19.372,0.197,"India"
1975,"JAN","1/1/1975",0.06,NA,NA,NA,NA,NA,NA,NA,NA,0.6,-1.2,-0.2,-0.5,"DJ",NA,"DJF",-0.5,"1975-1976","SL","1975-01-01",16.257,0.216,"India"
1975,"JUL","7/1/1975",0.03,NA,NA,NA,NA,NA,NA,NA,NA,1.503,-1.53,1.2,1.9,"JJ",NA,"JJA",-1.1,"1975-1976","SL","1975-07-01",26.416,0.326,"India"
1975,"JUN","6/1/1975",0.06,NA,NA,NA,NA,NA,NA,NA,NA,1.461,-0.31,1,1.3,"MJ",NA,"MJJ",-1,"1975-1976","SL","1975-06-01",28.879,0.273,"India"
1975,"MAR","3/1/1975",0.11,NA,NA,NA,NA,NA,NA,NA,NA,0.855,-0.81,1.1,1.6,"FM",NA,"FMA",-0.7,"1975-1976","SL","1975-03-01",23.703,0.138,"India"
1975,"MAY","5/1/1975",0.08,NA,NA,NA,NA,NA,NA,NA,NA,1.337,0.6,1.4,0.6,"AM",NA,"AMJ",-0.8,"1975-1976","SL","1975-05-01",30.431,0.233,"India"
1975,"NOV","11/1/1975",-0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.946,-0.63,1.3,1.2,"ON",NA,"OND",-1.6,"1975-1976","SL","1975-11-01",19.646,0.151,"India"
1975,"OCT","10/1/1975",-0.12,NA,NA,NA,NA,NA,NA,NA,NA,1.983,-0.65,1.4,1.7,"SO",NA,"SON",-1.4,"1975-1976","SL","1975-10-01",24.676,0.298,"India"
1975,"SEP","9/1/1975",0.03,NA,NA,NA,NA,NA,NA,NA,NA,1.933,-0.23,1.3,2.1,"AS",NA,"ASO",-1.4,"1975-1976","SL","1975-09-01",25.576,0.324,"India"
1976,"APR","4/1/1976",0.04,NA,NA,NA,NA,NA,NA,NA,NA,1.813,0.92,0.7,0.3,"MA",NA,"MAM",-0.5,"1976-1977","WE","1976-04-01",27.148,0.202,"India"
1976,"AUG","8/1/1976",0,NA,NA,NA,NA,NA,NA,NA,NA,1.881,-0.62,-0.6,-0.8,"JA",NA,"JAS",0.4,"1976-1977","WE","1976-08-01",25.791,0.153,"India"
1976,"DEC","12/1/1976",0.11,NA,NA,NA,NA,NA,NA,NA,NA,0.066,0.21,-0.8,-0.3,"ND",NA,"NDJ",0.9,"1976-1977","WE","1976-12-01",18.212,0.144,"India"
1976,"FEB","2/1/1976",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,1.727,-2.38,1.2,1.7,"JF",NA,"JFM",-1.2,"1976-1977","WE","1976-02-01",19.725,0.171,"India"
1976,"JAN","1/1/1976",-0.01,NA,NA,NA,NA,NA,NA,NA,NA,1.725,-0.25,1.1,1.4,"DJ",NA,"DJF",-1.6,"1976-1977","WE","1976-01-01",16.913,0.165,"India"
1976,"JUL","7/1/1976",-0.03,NA,NA,NA,NA,NA,NA,NA,NA,2.206,-0.12,-0.5,-0.9,"JJ",NA,"JJA",0.2,"1976-1977","WE","1976-07-01",26.897,0.295,"India"
1976,"JUN","6/1/1976",-0.05,NA,NA,NA,NA,NA,NA,NA,NA,2.354,-1.32,-0.4,0.3,"MJ",NA,"MJJ",-0.1,"1976-1977","WE","1976-06-01",28.542,0.3,"India"
1976,"MAR","3/1/1976",-0.13,NA,NA,NA,NA,NA,NA,NA,NA,1.697,-1.78,0.3,1.7,"FM",NA,"FMA",-0.7,"1976-1977","WE","1976-03-01",24.028,0.127,"India"
1976,"MAY","5/1/1976",-0.12,NA,NA,NA,NA,NA,NA,NA,NA,2.058,0.58,0.4,0.4,"AM",NA,"AMJ",-0.3,"1976-1977","WE","1976-05-01",29.785,0.391,"India"
1976,"NOV","11/1/1976",-0.03,NA,NA,NA,NA,NA,NA,NA,NA,0.303,1.72,0.2,0.7,"ON",NA,"OND",0.9,"1976-1977","WE","1976-11-01",22.473,0.192,"India"
1976,"OCT","10/1/1976",-0.16,NA,NA,NA,NA,NA,NA,NA,NA,0.809,0.91,-0.5,0.4,"SO",NA,"SON",0.8,"1976-1977","WE","1976-10-01",25.04,0.312,"India"
1976,"SEP","9/1/1976",0.03,NA,NA,NA,NA,NA,NA,NA,NA,1.352,-0.04,-0.3,-1.1,"AS",NA,"ASO",0.6,"1976-1977","WE","1976-09-01",25.841,0.306,"India"
1977,"APR","4/1/1977",0.27,NA,NA,NA,NA,NA,NA,NA,NA,-0.657,-0.32,0,-0.4,"MA",NA,"MAM",0.2,"1977-1978","WE","1977-04-01",27.388,0.232,"India"
1977,"AUG","8/1/1977",0.16,NA,NA,NA,NA,NA,NA,NA,NA,-1.733,2.2,0,-0.8,"JA",NA,"JAS",0.4,"1977-1978","WE","1977-08-01",26.285,0.292,"India"
1977,"DEC","12/1/1977",0.11,NA,NA,NA,NA,NA,NA,NA,NA,-1.636,-0.8,-1.9,-1.1,"ND",NA,"NDJ",0.8,"1977-1978","WE","1977-12-01",17.958,0.268,"India"
1977,"FEB","2/1/1977",0.22,NA,NA,NA,NA,NA,NA,NA,NA,-0.266,2.43,0.6,1.2,"JF",NA,"JFM",0.6,"1977-1978","WE","1977-02-01",20.25,0.24,"India"
1977,"JAN","1/1/1977",0.2,NA,NA,NA,NA,NA,NA,NA,NA,-0.164,1.6,-0.7,-0.4,"DJ",NA,"DJF",0.7,"1977-1978","WE","1977-01-01",17.035,0.156,"India"
1977,"JUL","7/1/1977",0.18,NA,NA,NA,NA,NA,NA,NA,NA,-1.527,-1.04,-0.2,-1.1,"JJ",NA,"JJA",0.4,"1977-1978","WE","1977-07-01",26.619,0.209,"India"
1977,"JUN","6/1/1977",0.26,NA,NA,NA,NA,NA,NA,NA,NA,-1.185,0.57,0.4,-0.9,"MJ",NA,"MJJ",0.3,"1977-1978","WE","1977-06-01",28.768,0.239,"India"
1977,"MAR","3/1/1977",0.24,NA,NA,NA,NA,NA,NA,NA,NA,-0.445,-0.69,-1.1,-0.5,"FM",NA,"FMA",0.3,"1977-1978","WE","1977-03-01",25.44,0.219,"India"
1977,"MAY","5/1/1977",0.28,NA,NA,NA,NA,NA,NA,NA,NA,-0.907,-0.56,0.4,-0.5,"AM",NA,"AMJ",0.2,"1977-1978","WE","1977-05-01",28.856,0.232,"India"
1977,"NOV","11/1/1977",0.23,NA,NA,NA,NA,NA,NA,NA,NA,-1.913,-0.22,-0.7,-1.3,"ON",NA,"OND",0.8,"1977-1978","WE","1977-11-01",22.308,0.067,"India"
1977,"OCT","10/1/1977",0.12,NA,NA,NA,NA,NA,NA,NA,NA,-2.106,1.25,-0.2,-1,"SO",NA,"SON",0.7,"1977-1978","WE","1977-10-01",24.633,0.186,"India"
1977,"SEP","9/1/1977",0.2,NA,NA,NA,NA,NA,NA,NA,NA,-1.947,-0.72,0,-0.8,"AS",NA,"ASO",0.6,"1977-1978","WE","1977-09-01",25.927,0.15,"India"
1978,"APR","4/1/1978",0.14,NA,NA,NA,NA,NA,NA,NA,NA,-0.984,-0.19,NA,-0.3,"MA",NA,"MAM",-0.2,"1978-1979","N","1978-04-01",27.576,0.288,"India"
1978,"AUG","8/1/1978",0,NA,NA,NA,NA,NA,NA,NA,NA,-0.616,0.02,NA,0.4,"JA",NA,"JAS",-0.4,"1978-1979","N","1978-08-01",26.008,0.196,"India"
1978,"DEC","12/1/1978",0.12,NA,NA,NA,NA,NA,NA,NA,NA,-0.188,-1.02,NA,-0.1,"ND",NA,"NDJ",0,"1978-1979","N","1978-12-01",17.714,0.264,"India"
1978,"FEB","2/1/1978",0.15,NA,NA,NA,NA,NA,NA,NA,NA,-1.284,1.4,-0.9,-2.7,"JF",NA,"JFM",0.4,"1978-1979","N","1978-02-01",19.077,0.235,"India"
1978,"JAN","1/1/1978",0.15,NA,NA,NA,NA,NA,NA,NA,NA,-1.571,0.13,-0.9,-0.3,"DJ",NA,"DJF",0.7,"1978-1979","N","1978-01-01",16.64,0.232,"India"
1978,"JUL","7/1/1978",0.06,NA,NA,NA,NA,NA,NA,NA,NA,-0.732,-2.43,NA,0.6,"JJ",NA,"JJA",-0.4,"1978-1979","N","1978-07-01",26.344,0.291,"India"
1978,"JUN","6/1/1978",0.05,NA,NA,NA,NA,NA,NA,NA,NA,-0.786,-0.92,NA,0.7,"MJ",NA,"MJJ",-0.3,"1978-1979","N","1978-06-01",28.742,0.205,"India"
1978,"MAR","3/1/1978",0.22,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.18,NA,-0.2,"FM",NA,"FMA",0.1,"1978-1979","N","1978-03-01",22.812,0.198,"India"
1978,"MAY","5/1/1978",0.1,NA,NA,NA,NA,NA,NA,NA,NA,-0.905,-0.73,NA,1.4,"AM",NA,"AMJ",-0.3,"1978-1979","N","1978-05-01",30.939,0.249,"India"
1978,"NOV","11/1/1978",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.022,-0.48,NA,0,"ON",NA,"OND",-0.1,"1978-1979","N","1978-11-01",21.694,0.219,"India"
1978,"OCT","10/1/1978",0.06,NA,NA,NA,NA,NA,NA,NA,NA,-0.085,0.69,NA,-0.4,"SO",NA,"SON",-0.3,"1978-1979","N","1978-10-01",24.696,0.198,"India"
1978,"SEP","9/1/1978",0.09,NA,NA,NA,NA,NA,NA,NA,NA,-0.349,1.38,NA,0.1,"AS",NA,"ASO",-0.4,"1978-1979","N","1978-09-01",25.846,0.163,"India"
1979,"APR","4/1/1979",0.1,NA,NA,NA,NA,NA,NA,NA,NA,-0.187,-0.15,0.3,-0.1,"MA",0.3,"MAM",0.3,"1979-1980","WE","1979-04-01",28.217,0.254,"India"
1979,"AUG","8/1/1979",0.25,NA,NA,NA,NA,NA,NA,NA,NA,0.462,0.67,0.2,-0.2,"JA",0.5,"JAS",0.2,"1979-1980","WE","1979-08-01",26.629,0.212,"India"
1979,"DEC","12/1/1979",0.5,NA,NA,NA,NA,NA,NA,NA,NA,-0.758,-0.68,-0.5,-0.7,"ND",0.7,"NDJ",0.6,"1979-1980","WE","1979-12-01",18.343,0.172,"India"
1979,"FEB","2/1/1979",-0.06,NA,NA,NA,NA,NA,NA,NA,NA,-0.309,-2.73,-0.6,1,"JF",0.3,"JFM",0.1,"1979-1980","WE","1979-02-01",19.082,0.227,"India"
1979,"JAN","1/1/1979",0.14,NA,NA,NA,NA,NA,NA,NA,NA,-0.343,-1.54,-0.7,-0.4,"DJ",0.5,"DJF",0,"1979-1980","WE","1979-01-01",17.828,0.159,"India"
1979,"JUL","7/1/1979",0.23,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.51,0.5,1.3,"JJ",-0.1,"JJA",0,"1979-1980","WE","1979-07-01",27.479,0.144,"India"
1979,"JUN","6/1/1979",0.23,NA,NA,NA,NA,NA,NA,NA,NA,0.333,-1.64,0.3,0.6,"MJ",-0.1,"MJJ",0.1,"1979-1980","WE","1979-06-01",30.009,0.136,"India"
1979,"MAR","3/1/1979",0.2,NA,NA,NA,NA,NA,NA,NA,NA,-0.347,0.08,-0.3,0.1,"FM",0,"FMA",0.2,"1979-1980","WE","1979-03-01",23.214,0.249,"India"
1979,"MAY","5/1/1979",0.17,NA,NA,NA,NA,NA,NA,NA,NA,0.067,1.27,0,0.5,"AM",0.4,"AMJ",0.2,"1979-1980","WE","1979-05-01",29.686,0.312,"India"
1979,"NOV","11/1/1979",0.31,NA,NA,NA,NA,NA,NA,NA,NA,-0.285,0.51,-0.5,-0.4,"ON",0.6,"OND",0.5,"1979-1980","WE","1979-11-01",22.516,0.198,"India"
1979,"OCT","10/1/1979",0.31,NA,NA,NA,NA,NA,NA,NA,NA,0.007,1.85,-0.7,-0.1,"SO",0.3,"SON",0.5,"1979-1980","WE","1979-10-01",25.165,0.17,"India"
1979,"SEP","9/1/1979",0.27,NA,NA,NA,NA,NA,NA,NA,NA,0.302,1.02,-0.1,0.1,"AS",0.4,"ASO",0.3,"1979-1980","WE","1979-09-01",26.475,0.146,"India"
1980,"APR","4/1/1980",0.32,NA,NA,NA,NA,NA,NA,NA,NA,-0.996,1.66,0,-0.6,"MA",0.9,"MAM",0.4,"1980-1981","N","1980-04-01",28.968,0.244,"India"
1980,"AUG","8/1/1980",0.22,NA,NA,NA,NA,NA,NA,NA,NA,-1.135,-2.03,-0.9,0.4,"JA",0.1,"JAS",0,"1980-1981","N","1980-08-01",26.356,0.21,"India"
1980,"DEC","12/1/1980",0.23,NA,NA,NA,NA,NA,NA,NA,NA,-1.425,-0.57,0.3,-0.1,"ND",-0.1,"NDJ",0,"1980-1981","N","1980-12-01",17.994,0.192,"India"
1980,"FEB","2/1/1980",0.42,NA,NA,NA,NA,NA,NA,NA,NA,-1.201,2.03,0.4,0.3,"JF",0.3,"JFM",0.5,"1980-1981","N","1980-02-01",20.495,0.191,"India"
1980,"JAN","1/1/1980",0.35,NA,NA,NA,NA,NA,NA,NA,NA,-1.073,-1.01,0.6,0.4,"DJ",0.4,"DJF",0.6,"1980-1981","N","1980-01-01",17.593,0.143,"India"
1980,"JUL","7/1/1980",0.27,NA,NA,NA,NA,NA,NA,NA,NA,-1.018,-0.81,-0.3,0,"JJ",0.5,"JJA",0.3,"1980-1981","N","1980-07-01",26.887,0.291,"India"
1980,"JUN","6/1/1980",0.28,NA,NA,NA,NA,NA,NA,NA,NA,-1.038,-0.81,-0.7,0,"MJ",0.6,"MJJ",0.5,"1980-1981","N","1980-06-01",28.638,0.286,"India"
1980,"MAR","3/1/1980",0.31,NA,NA,NA,NA,NA,NA,NA,NA,-1.039,-0.64,-1.1,-0.4,"FM",0.5,"FMA",0.3,"1980-1981","N","1980-03-01",24.071,0.124,"India"
1980,"MAY","5/1/1980",0.38,NA,NA,NA,NA,NA,NA,NA,NA,-1.039,-0.16,-0.2,0,"AM",0.7,"AMJ",0.5,"1980-1981","N","1980-05-01",31.054,0.293,"India"
1980,"NOV","11/1/1980",0.27,NA,NA,NA,NA,NA,NA,NA,NA,-1.393,1.28,-0.4,-0.3,"ON",-0.1,"OND",0.1,"1980-1981","N","1980-11-01",21.517,0.289,"India"
1980,"OCT","10/1/1980",0.2,NA,NA,NA,NA,NA,NA,NA,NA,-1.29,2.87,-0.3,0,"SO",0.1,"SON",0,"1980-1981","N","1980-10-01",25.015,0.156,"India"
1980,"SEP","9/1/1980",0.2,NA,NA,NA,NA,NA,NA,NA,NA,-1.284,-0.08,0,-0.5,"AS",0.2,"ASO",-0.1,"1980-1981","N","1980-09-01",26.529,0.163,"India"
1981,"APR","4/1/1981",0.37,NA,NA,NA,NA,NA,NA,NA,NA,-0.558,-1.23,-0.9,-0.1,"MA",0.2,"MAM",-0.4,"1981-1982","N","1981-04-01",27.894,0.301,"India"
1981,"AUG","8/1/1981",0.26,NA,NA,NA,NA,NA,NA,NA,NA,-0.605,-1.54,0.9,0.7,"JA",-0.2,"JAS",-0.3,"1981-1982","N","1981-08-01",26.405,0.203,"India"
1981,"DEC","12/1/1981",0.45,NA,NA,NA,NA,NA,NA,NA,NA,-0.708,-0.42,-0.2,0.5,"ND",-0.2,"NDJ",-0.1,"1981-1982","N","1981-12-01",17.427,0.208,"India"
1981,"FEB","2/1/1981",0.43,NA,NA,NA,NA,NA,NA,NA,NA,-1.094,0.21,-0.7,-0.2,"JF",-0.2,"JFM",-0.5,"1981-1982","N","1981-02-01",20.37,0.217,"India"
1981,"JAN","1/1/1981",0.55,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,2.46,0.4,0.4,"DJ",-0.3,"DJF",-0.3,"1981-1982","N","1981-01-01",17.067,0.234,"India"
1981,"JUL","7/1/1981",0.26,NA,NA,NA,NA,NA,NA,NA,NA,-0.533,-1.02,0.1,0.8,"JJ",-0.5,"JJA",-0.3,"1981-1982","N","1981-07-01",26.82,0.186,"India"
1981,"JUN","6/1/1981",0.33,NA,NA,NA,NA,NA,NA,NA,NA,-0.464,-0.1,0.4,1.2,"MJ",-0.6,"MJJ",-0.3,"1981-1982","N","1981-06-01",29.792,0.321,"India"
1981,"MAR","3/1/1981",0.44,NA,NA,NA,NA,NA,NA,NA,NA,-0.835,1.27,-0.9,-1.3,"FM",0.2,"FMA",-0.5,"1981-1982","N","1981-03-01",23.57,0.146,"India"
1981,"MAY","5/1/1981",0.31,NA,NA,NA,NA,NA,NA,NA,NA,-0.496,1.83,0.5,0.8,"AM",-0.4,"AMJ",-0.3,"1981-1982","N","1981-05-01",29.998,0.263,"India"
1981,"NOV","11/1/1981",0.31,NA,NA,NA,NA,NA,NA,NA,NA,-0.621,1.19,0.3,0.2,"ON",-0.2,"OND",-0.2,"1981-1982","N","1981-11-01",20.366,0.145,"India"
1981,"OCT","10/1/1981",0.25,NA,NA,NA,NA,NA,NA,NA,NA,-0.617,-1.43,0.2,-0.4,"SO",0,"SON",-0.1,"1981-1982","N","1981-10-01",24.626,0.22,"India"
1981,"SEP","9/1/1981",0.23,NA,NA,NA,NA,NA,NA,NA,NA,-0.708,0.08,0,0.3,"AS",0,"ASO",-0.2,"1981-1982","N","1981-09-01",26.406,0.177,"India"
1982,"APR","4/1/1982",0.21,24.57,-1.16,27.52,-0.05,27.83,0.02,28.61,0.1,-2.359,-2.08,0,0.1,"MA",0.1,"MAM",0.5,"1982-1983","VSE","1982-04-01",27.155,0.183,"India"
1982,"AUG","8/1/1982",0.15,21.71,0.85,26.05,0.83,27.76,0.86,28.7,0.01,-0.811,0.31,-1.6,-1.7,"JA",1.9,"JAS",1.1,"1982-1983","VSE","1982-08-01",26.397,0.148,"India"
1982,"DEC","12/1/1982",0.4,25.73,2.89,28.07,2.8,28.85,2.21,28.81,0.36,1.683,0.45,-0.9,-2.2,"ND",2.5,"NDJ",2.2,"1982-1983","VSE","1982-12-01",18.136,0.232,"India"
1982,"FEB","2/1/1982",0.21,25.38,-0.72,26.26,-0.11,26.54,-0.2,27.99,-0.11,-1.466,-1.2,0.1,0.3,"JF",-0.6,"JFM",0.1,"1982-1983","VSE","1982-02-01",19.358,0.14,"India"
1982,"JAN","1/1/1982",0.11,24.28,-0.24,25.84,0.17,26.65,0.08,28.01,-0.21,-1.067,-1.75,0.9,1.2,"DJ",-0.4,"DJF",-0.1,"1982-1983","VSE","1982-01-01",17.866,0.141,"India"
1982,"JUL","7/1/1982",0.18,22.07,0.24,26.14,0.27,27.57,0.27,28.76,-0.02,-1.418,0.49,-1.2,-1.5,"JJ",1.9,"JJA",0.8,"1982-1983","VSE","1982-07-01",27.911,0.169,"India"
1982,"JUN","6/1/1982",0.15,22.88,-0.29,27.1,0.46,28.35,0.65,29.46,0.62,-1.924,2.17,-0.2,-1,"MJ",1.4,"MJJ",0.7,"1982-1983","VSE","1982-06-01",29.306,0.276,"India"
