"Year","Month","Date","GTA","Nino1.2SST","Nino1.2SSTAnomalies","Nino3SST","Nino3SSTAnomalies","Nino3.4SST","Nino3.4SSTAnomalies","Nino4SST","Nino4SSTAnomalies","TNI","PNA","OLR","SOI","Season.2.Month.","MEI.v2","Season.3.Month.","ONI","Season.12.Month.","ENSO","SUBDIVISION","Precipitation"
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Orissa",0.9
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Saurashtra & Kutch",0
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Rayalseema",0.5
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Naga Mani Mizo Tripura",33.5
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Haryana Delhi & Chandigarh",1.4
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Sub Himalayan West Bengal & Sikkim",17.9
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Coastal Andhra Pradesh",0.2
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Kerala",21.4
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Assam & Meghalaya",38.7
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","East Rajasthan",0.1
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Coastal Karnataka",0.4
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Arunachal Pradesh",40.4
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Uttarakhand",1.4
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Vidarbha",0.2
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Lakshadweep",18.3
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Telangana",4.6
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Jharkhand",0.1
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","West Uttar Pradesh",0
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","Bihar",0.4
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","North Interior Karnataka",0.6
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","East Uttar Pradesh",0
1999,"MAR","3/1/1999",0.39,26.61,0.01,26.82,-0.35,26.34,-0.89,26.89,-1.34,1.7,0.38,1.5,1.3,"FM",-1,"FMA",-1.1,"1999-2000","SL","West Madhya Pradesh",0
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Himachal Pradesh",98.3
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Orissa",164.8
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","East Madhya Pradesh",4.8
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Assam & Meghalaya",466.8
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Matathwada",17.9
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Kerala",453.2
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Vidarbha",33.3
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Konkan & Goa",67.1
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","West Rajasthan",39.3
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","South Interior Karnataka",131.2
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Gujarat Region",7.4
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Gangetic West Bengal",217.9
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Naga Mani Mizo Tripura",397.5
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Rayalseema",68.8
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Sub Himalayan West Bengal & Sikkim",335.4
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Haryana Delhi & Chandigarh",20.1
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Tamil Nadu",74.5
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","North Interior Karnataka",89
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Chhattisgarh",31.5
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Lakshadweep",416.7
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Coastal Karnataka",335.5
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Punjab",22.6
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Saurashtra & Kutch",131.9
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Uttarakhand",50.5
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","West Madhya Pradesh",4.5
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Telangana",74.8
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","West Uttar Pradesh",8.3
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Coastal Andhra Pradesh",74.3
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Madhya Maharashtra",39.2
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","East Uttar Pradesh",23.6
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Jammu & Kashmir",47.6
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Andaman & Nicobar Islands",257.4
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Arunachal Pradesh",343.2
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","East Rajasthan",6.3
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Bihar",83.6
1999,"MAY","5/1/1999",0.33,23.79,-0.82,26.57,-0.64,26.96,-0.92,27.8,-0.99,0.449,-0.05,0.7,0.2,"AM",-1.4,"AMJ",-1,"1999-2000","SL","Jharkhand",95.4
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Chhattisgarh",1.3
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Lakshadweep",51.2
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Bihar",6.9
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Telangana",2.2
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Jammu & Kashmir",68.4
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Orissa",13.9
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Vidarbha",0
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Haryana Delhi & Chandigarh",0
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","East Rajasthan",0
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Sub Himalayan West Bengal & Sikkim",10.7
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","North Interior Karnataka",0.3
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Madhya Maharashtra",0
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","West Rajasthan",0
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","West Uttar Pradesh",0.1
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Kerala",68.1
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","East Madhya Pradesh",0
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Uttarakhand",0.1
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","East Uttar Pradesh",1
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","South Interior Karnataka",28.8
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Gangetic West Bengal",13.7
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Rayalseema",69.8
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Gujarat Region",0
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Punjab",0.1
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Coastal Karnataka",12.8
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Jharkhand",3.3
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Andaman & Nicobar Islands",124.9
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","West Madhya Pradesh",0.3
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Himachal Pradesh",28.9
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Konkan & Goa",0.7
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Coastal Andhra Pradesh",28.3
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Tamil Nadu",182.8
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Arunachal Pradesh",28.3
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Assam & Meghalaya",14.1
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Saurashtra & Kutch",0
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Naga Mani Mizo Tripura",16.5
1999,"NOV","11/1/1999",0.37,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.477,0.45,0.7,1,"ON",-1.4,"OND",-1.5,"1999-2000","SL","Matathwada",0
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Orissa",215.4
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Madhya Maharashtra",177.6
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Vidarbha",105.5
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Arunachal Pradesh",207.9
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","East Rajasthan",15.5
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Jammu & Kashmir",3.5
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Coastal Karnataka",338.2
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Kerala",567.9
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Assam & Meghalaya",208.6
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Tamil Nadu",268.9
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Haryana Delhi & Chandigarh",4.8
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Punjab",0.5
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Konkan & Goa",179.7
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","North Interior Karnataka",152.9
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Naga Mani Mizo Tripura",227.7
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","West Rajasthan",7.6
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Chhattisgarh",91.2
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Gangetic West Bengal",195.3
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Himachal Pradesh",6.4
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Uttarakhand",32
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Rayalseema",100.2
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","East Uttar Pradesh",71
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Telangana",55.7
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Matathwada",119.9
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Saurashtra & Kutch",92.9
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Jharkhand",140.6
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Lakshadweep",305
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Bihar",114.1
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","Sub Himalayan West Bengal & Sikkim",246
1999,"OCT","10/1/1999",0.37,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.152,0.62,0.9,1,"SO",-1.3,"SON",-1.3,"1999-2000","SL","South Interior Karnataka",271.9
